transaction_id,company_name,date,amount,type,description
1261,"García, Castro and Rendón S.A.S.",2022-01-13,814559.75,CREDIT,In amet consequuntur.
1262,Calderón and Sons S.A.S.,2021-07-31,273515.23,CREDIT,Odit natus maiores possimus veniam.
1263,Durán-Bernal S.A.S.,2021-02-05,760414.81,DEBIT,Facere nulla necessitatibus.
1264,Vargas-Álvarez S.A.S.,2022-03-10,2589.31,CREDIT,Voluptatem iure reprehenderit.
1265,Jaimes-Quintero S.A.S.,2022-08-01,643285.63,DEBIT,Blanditiis maxime necessitatibus.
1266,Reyes-Zambrano S.A.S.,2022-01-08,227252.36,CREDIT,Magni laudantium corporis laboriosam recusandae quis.
1267,Jaimes-Quintero S.A.S.,2023-02-02,411587.71,CREDIT,Nemo cumque natus soluta numquam sint.
1268,Gómez-Cardozo S.A.S.,2020-12-09,464924.64,DEBIT,Illum fugiat libero est.
1269,Reyes-Zambrano S.A.S.,2024-04-22,323742.18,DEBIT,Cum perspiciatis dolorum possimus.
1270,"Pacheco, Velandia and Ávila S.A.S.",2023-10-23,927423.97,DEBIT,Laboriosam hic ipsa nobis occaecati.
1271,Ramírez LLC S.A.S.,2025-06-09,9003.57,DEBIT,Hic earum illo eveniet voluptatibus quod.
1272,"Reyes, Álvarez and Hernández S.A.S.",2021-11-09,350348.32,CREDIT,Soluta iusto fugit sit debitis.
1273,"Palacios, Becerra and Rodríguez S.A.S.",2023-01-13,649456.08,DEBIT,Expedita blanditiis ipsa recusandae nihil.
1274,Oviedo-Domínguez S.A.S.,2025-01-13,276070.92,CREDIT,Fuga distinctio corporis ipsa.
1275,Castro-Flórez S.A.S.,2022-05-09,249894.52,DEBIT,Excepturi quisquam quisquam voluptate corrupti commodi.
1276,Gómez-Cardozo S.A.S.,2024-06-12,996322.03,DEBIT,Corporis eos animi.
1277,Durán-Bernal S.A.S.,2021-02-10,874941.72,CREDIT,Minus quaerat repellat iste.
1278,"Palacios, Becerra and Rodríguez S.A.S.",2022-04-09,212446.42,CREDIT,Hic expedita cum.
1279,Castro-Flórez S.A.S.,2023-12-17,621356.67,DEBIT,Deserunt voluptate explicabo.
1280,Oviedo-Domínguez S.A.S.,2024-10-25,614301.18,CREDIT,Maiores saepe aut aut quasi occaecati saepe.
1281,Jaimes-Quintero S.A.S.,2023-12-10,257963.5,DEBIT,Possimus hic deleniti repudiandae esse.
1282,"García, Castro and Rendón S.A.S.",2022-08-30,485574.94,CREDIT,Laboriosam ut cum delectus.
1283,Gómez-Cardozo S.A.S.,2023-07-14,133070.41,DEBIT,Corrupti voluptate quaerat.
1284,González Inc S.A.S.,2020-08-29,930550.41,DEBIT,Minus aut at quae similique aspernatur.
1285,"Buitrago, García and García S.A.S.",2024-05-21,739533.63,CREDIT,Delectus perferendis est.
1286,"García, Castro and Rendón S.A.S.",2023-11-07,499365.13,CREDIT,Quod voluptates ipsum a.
1287,Posada-Peña S.A.S.,2022-03-31,715974.52,DEBIT,Animi incidunt reiciendis ipsam nihil.
1288,"Galvis, Ramírez and Angarita S.A.S.",2024-07-31,999019.32,CREDIT,Quod aspernatur autem modi.
1289,"García, Castro and Rendón S.A.S.",2024-06-25,283178.02,CREDIT,Alias beatae fugiat nobis fugiat.
1290,Oviedo-Domínguez S.A.S.,2022-03-13,522297.79,CREDIT,Natus voluptas molestiae.
1291,Muñoz LLC S.A.S.,2022-08-23,12145.28,DEBIT,Dolor accusamus repellat odio expedita rem.
1292,"Reyes, Álvarez and Hernández S.A.S.",2024-05-14,958995.95,CREDIT,Incidunt magnam nulla mollitia at praesentium.
1293,Muñoz LLC S.A.S.,2023-10-25,675720.79,CREDIT,Vero veritatis cum nisi.
1294,Gil-Salazar S.A.S.,2020-07-30,630980.16,DEBIT,Nostrum perspiciatis repellat quos.
1295,"Gómez, Sanabria and Pulido S.A.S.",2020-08-06,377392.23,CREDIT,Quaerat voluptatem qui voluptatum enim quaerat.
1296,Reyes-Zambrano S.A.S.,2020-12-24,890752.24,CREDIT,Molestiae accusantium at sequi.
1297,"García, Castro and Rendón S.A.S.",2024-03-31,637560.01,DEBIT,Quis debitis eaque velit.
1298,"Gómez, Sanabria and Pulido S.A.S.",2020-06-17,745547.47,CREDIT,Veritatis officiis quod ad modi debitis.
1299,Garcés-Buitrago S.A.S.,2021-09-05,846237.89,CREDIT,Iste similique perspiciatis.
1300,Gil-Salazar S.A.S.,2022-07-07,986935.71,DEBIT,Ullam unde maiores error.
1301,"Gómez, Sanabria and Pulido S.A.S.",2023-12-21,525489.34,DEBIT,Deserunt sint tempora.
1302,Muñoz LLC S.A.S.,2021-09-27,87391.48,CREDIT,Nobis facere earum tempora repellat.
1303,Ramírez LLC S.A.S.,2024-07-12,533963.45,CREDIT,Hic natus fuga aliquid vel.
1304,"Galvis, Ramírez and Angarita S.A.S.",2020-10-20,609323.22,CREDIT,Recusandae iusto eveniet soluta.
1305,"Pacheco, Velandia and Ávila S.A.S.",2025-01-21,55995.72,CREDIT,Dolorem itaque numquam.
1306,Vargas-Álvarez S.A.S.,2024-01-07,760636.02,CREDIT,Illum vitae officia.
1307,Mosquera-Medina S.A.S.,2024-09-19,680007.05,DEBIT,Adipisci at modi qui deserunt facilis.
1308,Mosquera-Medina S.A.S.,2022-01-12,948846.7,DEBIT,Quasi tempora autem nostrum odio iusto.
1309,"García, Castro and Rendón S.A.S.",2025-05-14,238963.23,DEBIT,Minus commodi voluptates officia.
1310,Flórez Ltd S.A.S.,2024-07-30,164316.57,CREDIT,Sint officiis repellendus tempora.
1311,"Pacheco, Velandia and Ávila S.A.S.",2023-03-16,360145.05,CREDIT,Error est dicta omnis ab voluptate.
1312,Vargas-Álvarez S.A.S.,2021-05-15,663265.84,CREDIT,Mollitia fugiat voluptatem.
1313,Posada-Peña S.A.S.,2021-06-11,61745.85,CREDIT,Occaecati fuga praesentium.
1314,"Reyes, Álvarez and Hernández S.A.S.",2023-02-04,761224.6,DEBIT,Voluptas recusandae excepturi.
1315,Gil-Salazar S.A.S.,2022-11-08,397040.43,CREDIT,Perspiciatis laborum voluptatum.
1316,Jaimes-Quintero S.A.S.,2024-02-10,90185.83,DEBIT,Corporis accusamus eius voluptatum sequi.
1317,"Pacheco, Velandia and Ávila S.A.S.",2025-01-03,580559.66,CREDIT,Veritatis ducimus alias placeat.
1318,Oviedo-Domínguez S.A.S.,2022-02-16,741908.65,DEBIT,Dolorem ut necessitatibus.
1319,Durán-Bernal S.A.S.,2022-04-24,346856.29,CREDIT,Quibusdam officiis quae laboriosam.
1320,"Galvis, Ramírez and Angarita S.A.S.",2024-03-01,11520.78,CREDIT,Iste hic omnis tenetur corrupti.
1321,Portilla-Palacios S.A.S.,2021-07-03,706371.74,DEBIT,Aut ipsam saepe ipsa quibusdam.
1322,"Galvis, Ramírez and Angarita S.A.S.",2023-12-06,438352.48,CREDIT,Nam soluta nihil sint quos atque.
1323,"Galvis, Ramírez and Angarita S.A.S.",2022-02-02,557146.66,DEBIT,Laboriosam recusandae corrupti vel.
1324,Jaimes-Quintero S.A.S.,2021-09-02,722989.98,CREDIT,Quo nesciunt sunt.
1325,"Galvis, Ramírez and Angarita S.A.S.",2024-06-04,581327.56,DEBIT,Officia quos deleniti eos repellendus facilis.
1326,"Reyes, Álvarez and Hernández S.A.S.",2020-06-11,375458.33,CREDIT,Exercitationem ab accusantium.
1327,Calderón and Sons S.A.S.,2022-09-04,169741.12,CREDIT,Nihil sequi modi quam corrupti ut.
1328,"Buitrago, García and García S.A.S.",2020-06-19,790399.52,DEBIT,Dolor sed animi.
1329,Jaimes-Quintero S.A.S.,2024-09-23,428301.86,CREDIT,Aliquid sed veniam eveniet ipsam.
1330,"Galvis, Ramírez and Angarita S.A.S.",2021-09-15,136857.17,CREDIT,Excepturi nisi saepe placeat enim.
1331,Castro-Flórez S.A.S.,2024-11-06,544189.62,CREDIT,Dolores consectetur optio reiciendis qui.
1332,"García, Castro and Rendón S.A.S.",2025-03-20,52088.01,CREDIT,Qui perferendis quas veritatis quis.
1333,Rodríguez-Martínez S.A.S.,2022-05-19,814396.8,CREDIT,Fugiat aperiam fuga nisi laudantium dolore repellat.
1334,"Reyes, Álvarez and Hernández S.A.S.",2022-05-18,275808.56,DEBIT,Voluptatem cumque et sunt repellendus.
1335,Flórez Ltd S.A.S.,2025-05-01,765402.28,DEBIT,Dolor animi maxime aut nostrum.
1336,González Inc S.A.S.,2020-12-02,57308.85,DEBIT,Natus ipsam velit provident.
1337,González Inc S.A.S.,2020-06-26,228490.07,CREDIT,Cumque culpa dicta quod.
1338,Jaimes-Quintero S.A.S.,2021-08-27,504155.87,DEBIT,Error pariatur dignissimos consectetur voluptatibus.
1339,Durán-Bernal S.A.S.,2023-05-20,1261.04,CREDIT,Debitis accusamus illum reiciendis nesciunt voluptate.
1340,Portilla-Palacios S.A.S.,2020-11-13,617219.5,CREDIT,Aperiam nihil eum suscipit eius.
1341,Posada-Peña S.A.S.,2022-10-21,960632.67,DEBIT,Nemo culpa aliquid enim voluptates.
1342,Rodríguez-Martínez S.A.S.,2022-12-06,895733.99,CREDIT,Distinctio velit odio qui et.
1343,"Galvis, Ramírez and Angarita S.A.S.",2022-04-11,306886.27,CREDIT,Pariatur magnam iure sapiente libero.
1344,Portilla-Palacios S.A.S.,2023-06-28,363934.11,DEBIT,Sequi officia cum dolorem dolor.
1345,"Reyes, Álvarez and Hernández S.A.S.",2024-04-15,545239.7,CREDIT,Nemo eos tempore.
1346,"Buitrago, García and García S.A.S.",2025-03-23,554629.72,DEBIT,Perferendis sunt omnis perferendis suscipit numquam.
1347,"Galvis, Ramírez and Angarita S.A.S.",2022-10-16,892348.62,CREDIT,Rerum pariatur laudantium qui esse aspernatur.
1348,"Palacios, Becerra and Rodríguez S.A.S.",2022-12-23,516014.47,CREDIT,Et eius facilis magni ab.
1349,"Pacheco, Velandia and Ávila S.A.S.",2022-02-24,457143.57,CREDIT,Quaerat veniam veniam voluptatum aliquid.
1350,"Palacios, Becerra and Rodríguez S.A.S.",2021-05-04,180763.16,DEBIT,Rem beatae officia.
1351,Flórez Ltd S.A.S.,2021-01-07,548803.73,CREDIT,Porro neque at natus.
1352,Ramírez LLC S.A.S.,2025-02-04,924837.29,DEBIT,Deleniti natus iure quos quas.
1353,Calderón and Sons S.A.S.,2020-10-05,643320.63,DEBIT,Iure numquam molestiae.
1354,"Galvis, Ramírez and Angarita S.A.S.",2025-03-06,47242.58,DEBIT,Voluptate exercitationem minima.
1355,"Reyes, Álvarez and Hernández S.A.S.",2022-01-13,661879.63,CREDIT,Cupiditate assumenda vitae.
1356,"Pacheco, Velandia and Ávila S.A.S.",2023-07-30,814804.45,CREDIT,Dolor aspernatur molestiae dolorum laborum.
1357,Portilla-Palacios S.A.S.,2022-09-14,706115.11,CREDIT,Nostrum minima laborum.
1358,Garcés-Buitrago S.A.S.,2023-03-31,65581.92,CREDIT,Sequi sapiente ut pariatur fugit fuga.
1359,"García, Castro and Rendón S.A.S.",2020-10-05,473788.31,CREDIT,Voluptas earum rerum dolorum perspiciatis atque.
1360,"Galvis, Ramírez and Angarita S.A.S.",2024-06-01,470768.36,CREDIT,Possimus corrupti fugiat earum omnis iste.
1361,González Inc S.A.S.,2024-09-23,54750.56,CREDIT,Aliquid totam fugiat.
1362,"Gómez, Sanabria and Pulido S.A.S.",2021-09-05,347798.42,DEBIT,Voluptas quos ipsum minima accusamus.
1363,Portilla-Palacios S.A.S.,2021-11-11,61724.77,CREDIT,Labore quibusdam cumque assumenda.
1364,Garcés-Buitrago S.A.S.,2024-08-11,602005.81,DEBIT,Illum maxime expedita.
1365,"Palacios, Becerra and Rodríguez S.A.S.",2022-06-18,770563.68,CREDIT,Nulla dolorum praesentium iusto.
1366,"Reyes, Álvarez and Hernández S.A.S.",2025-06-08,451743.71,DEBIT,Enim saepe tempora corporis assumenda ab.
1367,Flórez Ltd S.A.S.,2023-03-22,87924.56,CREDIT,Molestias dolorem saepe nulla at voluptates.
1368,Gil-Salazar S.A.S.,2023-01-02,499843.27,DEBIT,Optio quia consequatur.
1369,Garcés-Buitrago S.A.S.,2023-07-01,51961.37,CREDIT,Repellat molestias quae corporis.
1370,Portilla-Palacios S.A.S.,2022-03-02,143746.09,CREDIT,Nesciunt molestiae soluta sequi rerum esse.
1371,Muñoz LLC S.A.S.,2022-05-19,994050.17,DEBIT,Veniam cupiditate cumque enim blanditiis.
1372,Calderón and Sons S.A.S.,2022-02-17,165382.85,DEBIT,Quis suscipit magnam doloribus corrupti beatae.
1373,Gil-Salazar S.A.S.,2020-09-28,871399.01,DEBIT,Tempore occaecati ipsum saepe numquam.
1374,"García, Castro and Rendón S.A.S.",2024-08-08,408112.22,DEBIT,Beatae debitis quos ea hic.
1375,Ramírez LLC S.A.S.,2020-11-21,915375.39,CREDIT,Totam facere quisquam ea quae recusandae.
1376,Gil-Salazar S.A.S.,2024-01-19,365521.53,DEBIT,Architecto harum aliquam.
1377,Ramírez LLC S.A.S.,2021-12-23,326090.54,DEBIT,Cum quis velit.
1378,Garcés-Buitrago S.A.S.,2024-04-05,47537.92,DEBIT,Vitae cupiditate fugit cumque.
1379,"Gómez, Sanabria and Pulido S.A.S.",2021-10-16,323824.83,CREDIT,Quidem magnam nihil eligendi neque velit.
1380,Portilla-Palacios S.A.S.,2021-02-19,399445.84,DEBIT,Itaque nam officiis ullam.
1381,"Buitrago, García and García S.A.S.",2021-02-06,274187.31,CREDIT,Occaecati voluptas possimus voluptatem officia.
1382,Rodríguez-Martínez S.A.S.,2025-05-07,840056.02,DEBIT,Molestiae quis ab velit suscipit accusantium ullam.
1383,"Reyes, Álvarez and Hernández S.A.S.",2022-08-09,735750.76,CREDIT,Accusantium laudantium nam et rem.
1384,Gómez-Cardozo S.A.S.,2020-12-20,43589.31,DEBIT,Itaque pariatur fugiat nemo sed voluptas.
1385,Gil-Salazar S.A.S.,2023-10-31,488527.34,CREDIT,Dolorum consectetur iste nobis.
1386,Muñoz LLC S.A.S.,2022-05-04,778406.32,CREDIT,Minima architecto impedit aliquam repellat.
1387,Durán-Bernal S.A.S.,2022-03-03,197898.67,CREDIT,Aspernatur omnis dicta nobis nisi.
1388,Oviedo-Domínguez S.A.S.,2022-06-03,247015.81,CREDIT,Illo distinctio eligendi.
1389,"Reyes, Álvarez and Hernández S.A.S.",2022-04-16,63670.09,CREDIT,Quae totam distinctio molestias rerum.
1390,Castro-Flórez S.A.S.,2023-12-31,930167.36,DEBIT,Veritatis fugiat reprehenderit expedita.
1391,"Palacios, Becerra and Rodríguez S.A.S.",2025-01-07,930911.97,DEBIT,Unde natus excepturi commodi.
1392,Flórez Ltd S.A.S.,2022-04-12,526503.52,CREDIT,Ipsa unde error sint.
1393,Calderón and Sons S.A.S.,2021-01-18,71396.56,CREDIT,Tempora vel ad necessitatibus.
1394,Mosquera-Medina S.A.S.,2023-08-20,667039.39,DEBIT,Ducimus quos commodi natus.
1395,Durán-Bernal S.A.S.,2025-05-25,60435.96,CREDIT,Exercitationem vitae nostrum.
1396,"Palacios, Becerra and Rodríguez S.A.S.",2024-07-07,680847.02,DEBIT,Ad doloremque ipsam distinctio omnis.
1397,Oviedo-Domínguez S.A.S.,2024-05-15,768948.05,DEBIT,Illum natus dolores ullam possimus.
1398,Castro-Flórez S.A.S.,2024-06-01,177520.71,CREDIT,Ad beatae saepe laboriosam praesentium.
1399,"Galvis, Ramírez and Angarita S.A.S.",2024-10-19,726064.92,CREDIT,Iusto eaque voluptate sit fugit fugiat.
1400,"Reyes, Álvarez and Hernández S.A.S.",2024-12-29,507480.0,DEBIT,Quidem maiores a nam perferendis.
1401,Mosquera-Medina S.A.S.,2024-03-09,245459.89,CREDIT,Ut quae tempora illum ab.
1402,Mosquera-Medina S.A.S.,2024-01-24,755435.03,DEBIT,Sunt repellendus vitae optio.
1403,González Inc S.A.S.,2020-10-02,984796.57,DEBIT,Quo modi reiciendis provident delectus.
1404,Gómez-Cardozo S.A.S.,2022-03-04,114217.1,DEBIT,Quisquam earum aliquam omnis ipsum.
1405,Ramírez LLC S.A.S.,2020-09-18,593392.01,CREDIT,Laborum optio vero quis quis fuga.
1406,"García, Castro and Rendón S.A.S.",2022-12-05,731958.78,CREDIT,Sapiente non quo ea.
1407,Portilla-Palacios S.A.S.,2023-06-04,452053.92,DEBIT,Praesentium reiciendis nihil iste distinctio corrupti.
1408,Gómez-Cardozo S.A.S.,2024-11-13,754320.21,CREDIT,Facere fuga iusto quos incidunt.
1409,Flórez Ltd S.A.S.,2022-05-08,112258.34,DEBIT,Inventore vel cumque ad.
1410,Jaimes-Quintero S.A.S.,2024-09-09,8366.24,CREDIT,Corrupti minus tempore atque ab.
1411,Ramírez LLC S.A.S.,2020-08-23,134381.43,CREDIT,Aut ducimus magnam nihil pariatur incidunt.
1412,"Gómez, Sanabria and Pulido S.A.S.",2022-10-16,708123.71,CREDIT,Veniam eius non iste tempora.
1413,Posada-Peña S.A.S.,2021-09-10,601899.73,CREDIT,Voluptatibus excepturi perspiciatis ipsam sapiente sapiente.
1414,Gil-Salazar S.A.S.,2025-05-20,856236.43,CREDIT,Vitae maxime accusantium reprehenderit vel.
1415,Calderón and Sons S.A.S.,2023-11-21,952304.41,DEBIT,Ducimus ea nemo.
1416,"Galvis, Ramírez and Angarita S.A.S.",2021-12-30,998818.58,CREDIT,Veritatis libero excepturi.
1417,"Palacios, Becerra and Rodríguez S.A.S.",2021-02-28,818226.45,CREDIT,Maiores inventore aliquam incidunt.
1418,Ramírez LLC S.A.S.,2021-05-22,769634.24,CREDIT,Ex et consectetur quis at facere.
1419,Portilla-Palacios S.A.S.,2023-05-21,246705.91,DEBIT,Velit laudantium dolor iure recusandae.
1420,"Galvis, Ramírez and Angarita S.A.S.",2021-04-01,364628.01,CREDIT,Ad tempore commodi repellat libero.
1421,González Inc S.A.S.,2022-03-15,153024.3,CREDIT,Labore veritatis sit.
1422,"Reyes, Álvarez and Hernández S.A.S.",2021-05-25,71504.46,DEBIT,Adipisci ullam at.
1423,Ramírez LLC S.A.S.,2021-01-02,160725.83,DEBIT,Molestias officiis repellat.
1424,Muñoz LLC S.A.S.,2024-08-01,966389.82,DEBIT,Dicta eveniet dolorem maiores reiciendis.
1425,"Buitrago, García and García S.A.S.",2020-12-21,798423.54,CREDIT,Iste consectetur quis numquam accusamus amet.
1426,González Inc S.A.S.,2025-03-17,378606.44,DEBIT,Voluptatem at repellat laudantium impedit ea.
1427,Calderón and Sons S.A.S.,2020-11-21,473637.14,DEBIT,Velit quia libero saepe rerum.
1428,"Reyes, Álvarez and Hernández S.A.S.",2023-12-19,176234.59,CREDIT,Tenetur ullam vero harum.
1429,Portilla-Palacios S.A.S.,2024-04-18,49274.36,CREDIT,Qui quaerat nesciunt.
1430,"Pacheco, Velandia and Ávila S.A.S.",2024-12-26,465889.34,CREDIT,Molestias cum qui.
1431,González Inc S.A.S.,2022-02-22,733351.71,CREDIT,Accusamus optio rem numquam.
1432,Flórez Ltd S.A.S.,2022-05-30,658993.52,CREDIT,Exercitationem saepe suscipit officiis commodi amet.
1433,Oviedo-Domínguez S.A.S.,2022-12-09,203846.51,CREDIT,Inventore fugit ipsam in sunt.
1434,"Buitrago, García and García S.A.S.",2021-03-03,774375.04,DEBIT,Iure occaecati ut ipsam.
1435,"Buitrago, García and García S.A.S.",2024-10-24,965228.05,CREDIT,Facere doloremque unde quisquam atque.
1436,Posada-Peña S.A.S.,2022-04-29,74853.53,DEBIT,Neque doloremque neque.
1437,Flórez Ltd S.A.S.,2025-05-12,174028.95,DEBIT,Incidunt quae maiores dolore.
1438,"Buitrago, García and García S.A.S.",2024-07-10,546724.09,DEBIT,Ratione sapiente ab laudantium rem quam.
1439,Gómez-Cardozo S.A.S.,2021-08-26,599279.48,CREDIT,Nobis corporis harum debitis veritatis.
1440,"Buitrago, García and García S.A.S.",2024-02-06,710964.45,CREDIT,Tempora explicabo dolores.
1441,"García, Castro and Rendón S.A.S.",2023-06-08,303162.82,DEBIT,Suscipit voluptas quam excepturi dolore minus.
1442,Gómez-Cardozo S.A.S.,2021-01-12,449864.24,CREDIT,Vitae voluptates ullam ut molestiae dolor.
1443,Reyes-Zambrano S.A.S.,2024-03-26,979139.21,CREDIT,Quia vitae natus.
1444,Gil-Salazar S.A.S.,2022-09-09,33454.77,DEBIT,Blanditiis dolorem quia saepe.
1445,Jaimes-Quintero S.A.S.,2024-08-11,55881.25,DEBIT,Sit vero quam vitae reprehenderit blanditiis.
1446,"Reyes, Álvarez and Hernández S.A.S.",2020-12-29,742638.18,DEBIT,Explicabo facere incidunt magni quos harum.
1447,Muñoz LLC S.A.S.,2022-11-30,559005.88,DEBIT,Illum voluptates voluptatem labore vero sed.
1448,Calderón and Sons S.A.S.,2025-02-09,145444.53,DEBIT,Magni voluptas pariatur velit quaerat.
1449,"García, Castro and Rendón S.A.S.",2022-03-30,852072.82,CREDIT,Rerum unde placeat ipsam.
1450,"Reyes, Álvarez and Hernández S.A.S.",2023-02-09,452733.09,CREDIT,Eius ipsa repellat illo perspiciatis.
1451,Castro-Flórez S.A.S.,2024-12-14,17209.91,DEBIT,Fugiat iure amet perspiciatis.
1452,Castro-Flórez S.A.S.,2020-10-07,959174.87,DEBIT,Exercitationem quod ipsa nostrum incidunt et.
1453,"Galvis, Ramírez and Angarita S.A.S.",2023-05-06,203089.9,CREDIT,Saepe laudantium sapiente doloribus pariatur odio.
1454,Flórez Ltd S.A.S.,2023-03-19,288784.86,DEBIT,Commodi ullam praesentium officiis dicta.
1455,"Buitrago, García and García S.A.S.",2022-11-02,549113.7,DEBIT,Saepe dolore inventore repellendus.
1456,"Reyes, Álvarez and Hernández S.A.S.",2022-08-12,413766.39,CREDIT,Alias deleniti minus debitis.
1457,Rodríguez-Martínez S.A.S.,2023-07-15,595024.03,DEBIT,Earum sed rerum.
1458,Mosquera-Medina S.A.S.,2021-01-16,298966.61,DEBIT,In laborum veniam exercitationem eos.
1459,Durán-Bernal S.A.S.,2022-09-13,332683.31,DEBIT,Sit maxime modi.
1460,Garcés-Buitrago S.A.S.,2023-03-14,566192.11,CREDIT,Quam asperiores veritatis nisi.
1461,Vargas-Álvarez S.A.S.,2024-10-21,738564.94,CREDIT,Quo aliquam molestiae.
1462,"Gómez, Sanabria and Pulido S.A.S.",2024-11-23,44488.71,DEBIT,Quibusdam eligendi incidunt consequatur molestiae.
1463,Rodríguez-Martínez S.A.S.,2022-01-13,986134.22,DEBIT,Laborum sint unde non.
1464,Gil-Salazar S.A.S.,2024-01-04,738920.46,DEBIT,Quisquam quasi officiis aliquam deserunt magni.
1465,"Reyes, Álvarez and Hernández S.A.S.",2024-06-15,743086.87,CREDIT,Id delectus nisi impedit ipsa odit.
1466,Portilla-Palacios S.A.S.,2024-10-24,138180.54,DEBIT,Animi maxime fuga.
1467,"Gómez, Sanabria and Pulido S.A.S.",2021-11-19,298639.6,DEBIT,Consectetur voluptates voluptatem.
1468,"García, Castro and Rendón S.A.S.",2022-09-17,292922.16,CREDIT,Incidunt asperiores voluptates distinctio ad.
1469,"Buitrago, García and García S.A.S.",2024-04-01,872199.62,DEBIT,Aliquid quos natus voluptatem.
1470,"Galvis, Ramírez and Angarita S.A.S.",2020-11-25,279991.37,DEBIT,Itaque magni voluptate iure optio alias.
1471,"Palacios, Becerra and Rodríguez S.A.S.",2024-07-03,218826.19,DEBIT,Ab quaerat vitae delectus beatae.
1472,Muñoz LLC S.A.S.,2021-09-12,971563.91,DEBIT,Minima odit expedita reiciendis.
1473,Flórez Ltd S.A.S.,2022-01-28,739109.84,CREDIT,Consequuntur excepturi dicta non est optio.
1474,"Buitrago, García and García S.A.S.",2021-03-16,885362.81,DEBIT,Dolore quis explicabo ratione.
1475,Posada-Peña S.A.S.,2023-08-25,384643.63,CREDIT,Perspiciatis veritatis saepe doloremque.
1476,Posada-Peña S.A.S.,2023-05-03,832263.1,CREDIT,Magni commodi asperiores reprehenderit.
1477,"Buitrago, García and García S.A.S.",2024-06-15,827355.63,DEBIT,Atque facilis sunt repellat sit.
1478,Jaimes-Quintero S.A.S.,2022-01-24,425017.57,CREDIT,Excepturi fugiat expedita.
1479,"Palacios, Becerra and Rodríguez S.A.S.",2022-02-18,742536.21,CREDIT,Fuga odio quam quo aliquid ullam.
1480,"Reyes, Álvarez and Hernández S.A.S.",2024-07-01,474656.8,CREDIT,Consequuntur voluptatem porro voluptate.
1481,Rodríguez-Martínez S.A.S.,2024-02-07,407402.93,DEBIT,Et sapiente repellat unde deserunt.
1482,"Galvis, Ramírez and Angarita S.A.S.",2025-02-28,615896.07,CREDIT,Ad illo distinctio.
1483,González Inc S.A.S.,2021-12-27,132993.36,CREDIT,Omnis iusto quis dolore esse sapiente.
1484,Gómez-Cardozo S.A.S.,2022-10-01,212774.92,DEBIT,Totam numquam nesciunt natus.
1485,Reyes-Zambrano S.A.S.,2020-11-19,413750.38,DEBIT,Aut modi vitae.
